image_name,timestamp,label,bbox_x0,bbox_y0,bbox_x1,bbox_y1,projected_x,projected_y,temp_mean_c,temp_max_c
IR_57327.jpg,2025-04-23 13:28:31,Person,387.6524658203125,222.65237426757812,577.0457763671875,487.5644836425781,11.736513,4.481120,27.347013,34.000000
IR_57327.jpg,2025-04-23 13:28:31,Person,143.33029174804688,244.0402069091797,326.59149169921875,485.73870849609375,12.348906,2.617638,25.576134,34.000000
IR_57327.jpg,2025-04-23 13:28:31,Window,135.42959594726562,48.39598083496094,177.79574584960938,131.40480041503906,2.014164,0.490447,24.386265,26.125326
IR_57327.jpg,2025-04-23 13:28:31,Machine,103.11984252929688,175.15875244140625,145.05050659179688,270.1517333984375,6.725138,0.443425,25.472376,31.236292
IR_57327.jpg,2025-04-23 13:28:31,Person,97.70196533203125,40.435791015625,206.71414184570312,181.04116821289062,3.843554,1.269117,23.292946,34.000000
IR_57327.jpg,2025-04-23 13:28:31,Person,332.45965576171875,133.982177734375,405.66558837890625,276.65740966796875,5.619198,3.056591,23.366373,34.000000
IR_57327.jpg,2025-04-23 13:28:31,Person,317.7740478515625,133.52468872070312,378.21038818359375,275.2605895996094,5.471923,2.811168,23.782280,34.000000
IR_57328.jpg,2025-04-23 13:29:02,Person,1.53802490234375,189.30210876464844,175.2803955078125,483.189453125,12.043312,1.463987,25.912096,32.599998
IR_57328.jpg,2025-04-23 13:29:02,Person,134.15879821777344,222.91400146484375,378.8035888671875,488.02435302734375,12.407886,2.795874,26.162569,32.599998
IR_57328.jpg,2025-04-23 13:29:02,Machine,100.35624694824219,173.5712890625,146.6459197998047,277.0543212890625,6.901220,0.478557,25.202507,32.599998
IR_57328.jpg,2025-04-23 13:29:02,Window,136.2554931640625,51.18363952636719,176.78909301757812,127.35043334960938,1.553147,0.423798,24.134550,32.599998
IR_57328.jpg,2025-04-23 13:29:02,Screen,315.94189453125,275.61578369140625,474.367919921875,379.51873779296875,13.363388,4.157670,23.175825,32.599998
IR_57328.jpg,2025-04-23 13:29:02,Cableduct,319.04949951171875,15.917282104492188,357.32373046875,43.45323944091797,7.235532,3.323287,22.180202,32.599998
IR_57328.jpg,2025-04-23 13:29:02,Cableduct,222.62039184570312,1.7565803527832031,315.1691589355469,50.1511116027832,10.840332,3.254981,21.733257,32.599998
IR_57328.jpg,2025-04-23 13:29:02,Screen,610.4630126953125,278.2061462402344,639.7947998046875,366.8614807128906,10.830623,5.017345,21.843969,32.599998
IR_57328.jpg,2025-04-23 13:29:02,Machine,480.9764099121094,133.78839111328125,560.3931884765625,218.68630981445312,4.563989,5.336090,22.538876,32.599998
IR_57328.jpg,2025-04-23 13:29:02,Window,123.278564453125,52.062347412109375,180.54736328125,129.28045654296875,2.040285,0.398504,23.678860,32.599998
IR_57328.jpg,2025-04-23 13:29:02,Person,572.27001953125,212.7196044921875,640.0,484.3817138671875,10.852375,5.314375,22.168446,32.599998
IR_57329.jpg,2025-04-23 13:29:32,Person,328.80242919921875,212.99990844726562,573.8865966796875,482.6228332519531,11.874320,4.244318,26.837824,34.599998
IR_57329.jpg,2025-04-23 13:29:32,Window,136.46395874023438,49.872501373291016,178.16189575195312,125.91448974609375,1.581593,0.441626,24.752062,34.599998
IR_57329.jpg,2025-04-23 13:29:32,Machine,108.45991516113281,176.83856201171875,143.25340270996094,249.424560546875,6.717146,0.472070,26.102594,32.436031
IR_57329.jpg,2025-04-23 13:29:32,Cableduct,322.7593994140625,15.88656234741211,356.2615966796875,40.472190856933594,7.227699,3.296457,23.039074,34.599998
IR_57329.jpg,2025-04-23 13:29:32,Person,5.354766845703125,186.19662475585938,206.06011962890625,482.4349670410156,12.120481,1.577905,25.799320,34.599998
IR_57329.jpg,2025-04-23 13:29:32,Person,569.205810546875,206.3133544921875,640.0,481.59765625,10.773763,5.301547,24.085270,34.599998
IR_57329.jpg,2025-04-23 13:29:32,Person,591.89306640625,335.0088195800781,640.0,481.5630187988281,11.567793,5.414732,26.155243,34.599998
IR_57330.jpg,2025-04-23 13:30:02,Screen,342.5201416015625,276.12030029296875,472.21234130859375,373.4210205078125,11.298788,4.130898,22.495878,26.000000
IR_57330.jpg,2025-04-23 13:30:02,Cableduct,529.4071044921875,39.00349426269531,567.3963623046875,60.96649169921875,8.599998,4.875711,22.514521,25.758747
IR_57330.jpg,2025-04-23 13:30:02,Screen,609.8966674804688,277.4751892089844,639.5753784179688,368.6781311035156,10.879442,4.983553,21.458889,25.793211
IR_57330.jpg,2025-04-23 13:30:02,Cableduct,216.7435302734375,1.6155319213867188,316.67840576171875,52.275779724121094,11.784246,3.375831,21.364071,25.948303
IR_57330.jpg,2025-04-23 13:30:02,Cableduct,430.38916015625,35.69058609008789,462.34271240234375,56.55055618286133,7.539629,4.550683,22.194895,26.000000
IR_57330.jpg,2025-04-23 13:30:02,Cableduct,573.5250244140625,35.085418701171875,621.152099609375,56.93354797363281,9.933993,5.142709,22.628065,26.000000
IR_57330.jpg,2025-04-23 13:30:02,Cableduct,323.35699462890625,15.315902709960938,356.75335693359375,38.96089553833008,7.215502,3.292473,22.141703,26.000000
IR_57330.jpg,2025-04-23 13:30:02,Machine,479.9705505371094,132.9022674560547,561.4957275390625,217.91957092285156,4.575513,5.354086,21.913982,26.000000
IR_57330.jpg,2025-04-23 13:30:02,Machine,105.43080139160156,176.22579956054688,143.51731872558594,270.7267150878906,6.667078,0.437679,23.897242,25.948303
IR_57330.jpg,2025-04-23 13:30:02,Window,135.56222534179688,50.11552047729492,175.74600219726562,127.29808044433594,1.635539,0.433063,23.159563,25.517494
IR_57330.jpg,2025-04-23 13:30:02,Machine,484.29119873046875,105.16789245605469,575.3610229492188,201.1621856689453,5.922276,5.133372,21.881660,25.603655
IR_57331.jpg,2025-04-23 13:30:32,Screen,340.12774658203125,275.6986999511719,473.855224609375,374.3530578613281,11.530663,4.140143,22.662477,27.299999
IR_57331.jpg,2025-04-23 13:30:32,Cableduct,578.2529296875,35.560218811035156,621.501953125,57.6490478515625,10.150055,5.177387,22.951551,27.299999
IR_57331.jpg,2025-04-23 13:30:32,Cableduct,430.015380859375,35.675437927246094,461.83709716796875,56.748146057128906,7.562613,4.555866,22.535072,27.299999
IR_57331.jpg,2025-04-23 13:30:32,Cableduct,530.36279296875,39.04033660888672,567.25341796875,61.415992736816406,8.667746,4.888143,22.727118,26.495562
IR_57331.jpg,2025-04-23 13:30:32,Cableduct,323.01434326171875,14.71090316772461,356.60662841796875,41.50868606567383,7.430151,3.360695,22.182211,27.299999
IR_57331.jpg,2025-04-23 13:30:32,Machine,485.9327087402344,105.45404052734375,577.7930908203125,201.75344848632812,5.966159,5.143170,22.126347,24.391645
IR_57331.jpg,2025-04-23 13:30:32,Cableduct,217.92640686035156,1.4939460754394531,316.7587890625,51.2750244140625,11.673710,3.366112,21.609228,27.299999
IR_57331.jpg,2025-04-23 13:30:32,Screen,610.4305419921875,276.30706787109375,639.7127685546875,376.18548583984375,11.177906,4.852796,21.767385,27.299999
IR_57331.jpg,2025-04-23 13:30:32,Machine,107.67929077148438,176.12652587890625,143.117919921875,271.4130859375,6.583210,0.435099,24.402374,27.238121
IR_57331.jpg,2025-04-23 13:30:32,Machine,480.0771484375,132.0567626953125,562.123291015625,216.17523193359375,4.578485,5.368702,22.172113,27.299999
IR_57331.jpg,2025-04-23 13:30:32,Screen,610.0126953125,228.35409545898438,639.93701171875,354.8628234863281,11.675446,4.955973,21.340420,27.299999
IR_57331.jpg,2025-04-23 13:30:32,Screen,612.8106689453125,256.5682067871094,639.3995361328125,349.9770812988281,10.687313,5.025182,21.178600,27.299999
IR_57331.jpg,2025-04-23 13:30:32,Window,136.10775756835938,51.38075256347656,175.83187866210938,128.63546752929688,1.613050,0.422124,23.555016,26.639948
IR_57332.jpg,2025-04-23 13:31:03,Screen,341.765625,275.9654541015625,471.72265625,374.5848388671875,11.303252,4.116589,22.370667,25.900000
IR_57332.jpg,2025-04-23 13:31:03,Cableduct,529.3837890625,38.8443603515625,566.81103515625,61.4600830078125,8.647455,4.882630,22.337091,25.645432
IR_57332.jpg,2025-04-23 13:31:03,Cableduct,574.008544921875,34.909725189208984,622.0081787109375,57.48640823364258,9.978741,5.150064,22.412430,25.900000
IR_57332.jpg,2025-04-23 13:31:03,Cableduct,219.52587890625,1.5864715576171875,316.43072509765625,52.128997802734375,11.380775,3.335471,21.352295,25.849087
IR_57332.jpg,2025-04-23 13:31:03,Cableduct,430.201171875,36.416847229003906,463.0565185546875,57.87748718261719,7.488426,4.544809,22.145287,25.849087
IR_57332.jpg,2025-04-23 13:31:03,Machine,479.87738037109375,132.76283264160156,563.2643432617188,218.00523376464844,4.590143,5.370848,21.858583,25.849087
IR_57332.jpg,2025-04-23 13:31:03,Screen,609.9686279296875,277.84991455078125,639.5679931640625,370.63433837890625,10.936293,4.957119,21.425896,25.764229
IR_57332.jpg,2025-04-23 13:31:03,Window,134.95584106445312,51.68617630004883,176.43643188476562,127.35661315917969,1.519245,0.412923,23.061991,25.475718
IR_57332.jpg,2025-04-23 13:31:03,Machine,106.4639892578125,175.77877807617188,143.49520874023438,271.8266296386719,6.629037,0.435165,23.843338,25.849087
IR_57332.jpg,2025-04-23 13:31:03,Cableduct,322.5711364746094,15.489078521728516,358.2658386230469,41.612274169921875,7.299776,3.336259,21.948393,25.900000
IR_57332.jpg,2025-04-23 13:31:03,Machine,483.6020202636719,102.89935302734375,577.439453125,200.03094482421875,6.103370,5.135581,21.792282,25.849087
IR_57333.jpg,2025-04-23 13:31:32,Screen,340.595947265625,275.71966552734375,472.977294921875,374.90655517578125,11.443203,4.124568,22.412918,26.000000
IR_57333.jpg,2025-04-23 13:31:32,Cableduct,430.2069091796875,36.0440559387207,462.8570556640625,57.4193000793457,7.509894,4.545905,22.277538,25.881201
IR_57333.jpg,2025-04-23 13:31:32,Cableduct,529.0858154296875,38.8411865234375,567.0997314453125,60.73262023925781,8.593529,4.873034,22.475271,25.762402
IR_57333.jpg,2025-04-23 13:31:32,Cableduct,213.88897705078125,1.6121864318847656,315.87005615234375,50.71915817260742,12.094229,3.383688,21.465508,25.949085
IR_57333.jpg,2025-04-23 13:31:32,Cableduct,574.1896362304688,34.425682067871094,621.6603393554688,57.88611602783203,10.057814,5.161016,22.510221,25.949085
IR_57333.jpg,2025-04-23 13:31:32,Machine,479.84344482421875,132.36587524414062,563.5106811523438,217.57022094726562,4.601373,5.372587,21.949755,26.000000
IR_57333.jpg,2025-04-23 13:31:32,Cableduct,323.08355712890625,15.781558990478516,358.18804931640625,40.92346954345703,7.246143,3.316836,22.114811,26.000000
IR_57333.jpg,2025-04-23 13:31:32,Screen,609.7537841796875,276.59326171875,639.7867431640625,374.65625,11.071144,4.890030,21.576462,25.796345
IR_57333.jpg,2025-04-23 13:31:32,Machine,105.70814514160156,175.4176025390625,143.33445739746094,273.5080261230469,6.669883,0.431739,23.910833,25.864229
IR_57333.jpg,2025-04-23 13:31:32,Window,135.417236328125,51.40924072265625,176.06961059570312,129.82725524902344,1.652764,0.419224,23.157017,25.575718
IR_57333.jpg,2025-04-23 13:31:32,Machine,482.680419921875,105.54620361328125,577.9034423828125,203.01889038085938,6.001400,5.175315,21.873178,25.949085
IR_57333.jpg,2025-04-23 13:31:32,Screen,609.5518798828125,253.81942749023438,639.967529296875,355.8513488769531,10.850185,4.944443,21.205009,25.321148
IR_57334.jpg,2025-04-23 13:32:03,Screen,341.0497741699219,275.68841552734375,473.2043762207031,374.76202392578125,11.428896,4.128335,22.388346,26.000000
IR_57334.jpg,2025-04-23 13:32:03,Cableduct,529.282470703125,38.790279388427734,568.001220703125,61.271488189697266,8.616467,4.878796,22.362064,25.745430
IR_57334.jpg,2025-04-23 13:32:03,Cableduct,574.34228515625,35.09528350830078,621.629150390625,57.64246368408203,10.000401,5.154778,22.524408,25.949085
IR_57334.jpg,2025-04-23 13:32:03,Cableduct,430.4407653808594,35.54279327392578,462.2868347167969,56.970664978027344,7.583563,4.560394,22.272467,25.881201
IR_57334.jpg,2025-04-23 13:32:03,Cableduct,214.67811584472656,1.5395927429199219,315.94140625,51.853328704833984,11.962782,3.378438,21.466257,26.000000
IR_57334.jpg,2025-04-23 13:32:03,Cableduct,323.4527282714844,15.546890258789062,358.3977355957031,39.59082794189453,7.202262,3.302121,22.155365,26.000000
IR_57334.jpg,2025-04-23 13:32:03,Machine,479.8042907714844,132.89730834960938,562.0059814453125,218.46896362304688,4.585099,5.351073,21.907917,25.949085
IR_57334.jpg,2025-04-23 13:32:03,Machine,106.58050537109375,175.9776611328125,143.06863403320312,271.2430114746094,6.617438,0.433900,23.932074,25.881201
IR_57334.jpg,2025-04-23 13:32:03,Screen,609.89794921875,277.3698425292969,639.792236328125,376.0481262207031,11.117113,4.874640,21.591709,25.864229
IR_57334.jpg,2025-04-23 13:32:03,Machine,482.47869873046875,105.66500854492188,577.1546020507812,203.35650634765625,5.975771,5.166488,21.833452,25.949085
IR_57334.jpg,2025-04-23 13:32:03,Window,136.45640563964844,51.38949966430664,176.61314392089844,129.06069946289062,1.632955,0.426288,23.181767,25.406006
IR_57334.jpg,2025-04-23 13:32:03,Screen,610.177978515625,241.2452392578125,639.98828125,356.0079345703125,11.274370,4.896786,21.202229,26.000000
IR_57335.jpg,2025-04-23 13:32:32,Screen,340.16876220703125,275.2056884765625,472.10491943359375,375.336181640625,11.396196,4.111588,22.339029,25.900000
IR_57335.jpg,2025-04-23 13:32:32,Cableduct,529.6871337890625,38.9332275390625,566.946044921875,61.572265625,8.657084,4.885145,22.328438,25.662401
IR_57335.jpg,2025-04-23 13:32:32,Cableduct,573.851806640625,34.76411437988281,621.3382568359375,58.046173095703125,10.024590,5.156451,22.339163,25.900000
IR_57335.jpg,2025-04-23 13:32:32,Cableduct,430.60675048828125,35.965782165527344,462.93072509765625,56.96794891357422,7.512316,4.546975,22.164402,25.900000
IR_57335.jpg,2025-04-23 13:32:32,Window,135.30270385742188,51.74795150756836,175.95645141601562,127.45162963867188,1.511986,0.412578,23.170385,25.356918
IR_57335.jpg,2025-04-23 13:32:32,Machine,479.9407958984375,132.44680786132812,561.1644287109375,216.37814331054688,4.563288,5.365667,21.854158,25.900000
IR_57335.jpg,2025-04-23 13:32:32,Cableduct,219.34469604492188,1.5418853759765625,315.0919494628906,51.0036506652832,11.239656,3.295878,21.429596,25.849087
IR_57335.jpg,2025-04-23 13:32:32,Screen,609.233154296875,275.6898193359375,639.762939453125,374.76898193359375,11.076948,4.882855,21.496975,25.900000
IR_57335.jpg,2025-04-23 13:32:32,Machine,106.19306945800781,176.1654052734375,143.2761688232422,272.3704833984375,6.654598,0.436600,23.895699,25.849087
IR_57335.jpg,2025-04-23 13:32:32,Cableduct,323.03375244140625,15.54891300201416,358.09759521484375,40.97346496582031,7.275435,3.325155,22.043766,25.900000
IR_57335.jpg,2025-04-23 13:32:32,Machine,483.891357421875,106.92147827148438,576.4266357421875,201.22314453125,5.849771,5.170365,21.806684,25.900000
IR_57335.jpg,2025-04-23 13:32:32,Screen,611.6405029296875,232.55325317382812,639.9954833984375,353.0628356933594,11.505310,4.947987,21.117439,25.900000
